-50	5	0	0	0	0
-49	5	0	0	0	0
-48	5	0	0	0	0
-47	5	0	0	0	0
-46	5	0	0	0	0
-45	5	0	0	0	0
-44	5	0	0	0	0
-43	5	0	0	0	0
-42	5	0	0	0	0
-41	5	0	0	0	0
-40	5	0	0	0	0
-39	5	0	0	0	0
-38	5	0	0	0	0
-37	5	0	0	0	0
-36	5	0	0	0	0
-35	5	0	0	0	0
-34	5	0	0	0	0
-33	5	0	0	0	0
-32	5	0	0	0	0
-31	5	0	0	0	0
-30	5	0	0	0	0
-29	5	0	0	0	0
-28	5	0	0	0	0
-27	5	0	0	2.33495e-320	0
-26	5	0	0	2.43157e-297	0
-25	5	0	0	3.42694e-275	0
-24	5	0	0	6.53636e-254	0
-23	5	0	0	1.68724e-233	0
-22	5	0	0	5.89424e-214	0
-21	5	0	0	2.7867e-195	0
-20	5	0	0	1.78305e-177	0
-19	5	0	0	1.54401e-160	0
-18	5	0	0	1.80944e-144	8.5926e-312
-17	5	0	0	2.8698e-129	5.42732e-289
-16	5	0	0	6.15985e-115	4.63934e-267
-15	5	0	0	1.78936e-101	5.36709e-246
-14	5	0	0	7.03459e-89	8.40296e-226
-13	5	0	0	3.74274e-77	1.78048e-206
-12	5	0	0	2.69496e-66	5.10566e-188
-11	5	0	0	2.62618e-56	1.98143e-170
-10	5	0	0	3.46345e-47	1.04068e-153
-9	5	0	0	6.18165e-39	7.39716e-138
-8	5	0	0	1.49317e-31	7.11581e-123
-7	5	0	0	4.88122e-25	9.26393e-109
-6	5	0	0	2.15954e-19	1.63221e-95
-5	5	0	0	1.29309e-14	3.89197e-83
-4	5	0	0	1.04832e-10	1.25595e-71
-3	5	0	0	1.15386e-07	5.48514e-61
-2	5	0	0	1.75896e-05	3.24201e-51
-1	5	0	0	0.000423457	2.59329e-42
0	5	0.000931016	0	0.00273618	2.80736e-34
1	5	0.00620678	0	0.00917482	4.11299e-27
2	5	0.021703	0	0.0210081	8.15507e-21
3	5	0.0536707	0	0.0373741	2.18831e-15
4	5	0.106058	0	0.0554977	7.94696e-11
5	5	0.178882	0	0.071902	3.90574e-07
6	5	0.268264	0	0.0837095	0.000259787
7	5	0.367729	0	0.0894059	0.0233853
8	5	0.469975	0	0.0889376	0.284891
9	5	0.5684	1	0.0833471	0.469707
10	5	0.658045	1	0.074237	0.104806
11	5	0.735922	1	0.0632863	0.00316486
12	5	0.800862	1	0.0519282	1.29341e-05
13	5	0.853111	1	0.0412001	7.15362e-09
14	5	0.893842	1	0.0317286	5.35462e-13
15	5	0.924715	1	0.0237928	5.42428e-18
16	5	0.947536	1	0.0174204	7.43646e-24
17	5	0.964028	1	0.0124822	1.37975e-30
18	5	0.975705	1	0.00877015	3.46456e-38
19	5	0.983819	1	0.00605277	1.17735e-46
20	5	0.989363	1	0.00410948	5.4147e-56
21	5	0.993092	1	0.0027484	3.37019e-66
22	5	0.995564	1	0.00181275	2.83887e-77
23	5	0.997182	1	0.00118036	3.23629e-89
24	5	0.998228	1	0.00075947	4.99298e-102
25	5	0.998896	1	0.000483263	1.04252e-115
26	5	0.999318	1	0.000304339	2.9459e-130
27	5	0.999582	1	0.000189812	1.12659e-145
28	5	0.999746	1	0.000117314	5.8307e-162
29	5	0.999847	1	7.18902e-05	4.08403e-179
30	5	0.999908	1	4.37025e-05	3.8714e-197
31	5	0.999945	1	2.63669e-05	4.96659e-216
32	5	0.999968	1	1.57946e-05	8.62301e-236
33	5	0.999981	1	9.39781e-06	2.02615e-256
34	5	0.999989	1	5.55604e-06	6.44309e-278
35	5	0.999994	1	3.26489e-06	2.77286e-300
36	5	0.999996	1	1.90751e-06	1.97626e-323
37	5	0.999998	1	1.10837e-06	0
38	5	0.999999	1	6.40673e-07	0
39	5	0.999999	1	3.68489e-07	0
40	5	1	1	2.10936e-07	0
41	5	1	1	1.202e-07	0
42	5	1	1	6.81979e-08	0
43	5	1	1	3.8533e-08	0
44	5	1	1	2.16853e-08	0
45	5	1	1	1.21573e-08	0
46	5	1	1	6.79073e-09	0
47	5	1	1	3.77977e-09	0
48	5	1	1	2.09673e-09	0
49	5	1	1	1.15932e-09	0
50	5	1	1	0	0
