-50	5	0	0	0	0
-49.5	5	0	0	0	0
-49	5	0	0	0	0
-48.5	5	0	0	0	0
-48	5	0	0	0	0
-47.5	5	0	0	0	0
-47	5	0	0	0	0
-46.5	5	0	0	0	0
-46	5	0	0	0	0
-45.5	5	0	0	0	0
-45	5	0	0	0	0
-44.5	5	0	0	0	0
-44	5	0	0	0	0
-43.5	5	0	0	0	0
-43	5	0	0	0	0
-42.5	5	0	0	0	0
-42	5	0	0	0	0
-41.5	5	0	0	0	0
-41	5	0	0	0	0
-40.5	5	0	0	0	0
-40	5	0	0	0	0
-39.5	5	0	0	0	0
-39	5	0	0	0	0
-38.5	5	0	0	0	0
-38	5	0	0	0	0
-37.5	5	0	0	0	0
-37	5	0	0	0	0
-36.5	5	0	0	0	0
-36	5	0	0	0	0
-35.5	5	0	0	0	0
-35	5	0	0	0	0
-34.5	5	0	0	0	0
-34	5	0	0	0	0
-33.5	5	0	0	0	0
-33	5	0	0	0	0
-32.5	5	0	0	0	0
-32	5	0	0	0	0
-31.5	5	0	0	0	0
-31	5	0	0	0	0
-30.5	5	0	0	0	0
-30	5	0	0	0	0
-29.5	5	0	0	0	0
-29	5	0	0	0	0
-28.5	5	0	0	0	0
-28	5	0	0	0	0
-27.5	5	0	0	0	0
-27	5	0	0	0	0
-26.5	5	0	0	4.94066e-324	0
-26	5	0	0	1.13266e-312	0
-25.5	5	0	0	1.72657e-301	0
-25	5	0	0	1.59632e-290	0
-24.5	5	0	0	8.95174e-280	0
-24	5	0	0	3.04473e-269	0
-23.5	5	0	0	6.2812e-259	0
-23	5	0	0	7.8594e-249	0
-22.5	5	0	0	5.9647e-239	0
-22	5	0	0	2.74562e-229	0
-21.5	5	0	0	7.6656e-220	0
-21	5	0	0	1.29809e-210	0
-20.5	5	0	0	1.33326e-201	0
-20	5	0	0	8.30573e-193	0
-19.5	5	0	0	3.13829e-184	0
-19	5	0	0	7.19221e-176	0
-18.5	5	0	0	9.99734e-168	1.97626e-323
-18	5	0	0	8.42867e-160	8.5926e-312
-17.5	5	0	0	4.31009e-152	2.77286e-300
-17	5	0	0	1.3368e-144	5.42732e-289
-16.5	5	0	0	2.51478e-137	6.44309e-278
-16	5	0	0	2.86938e-130	4.63934e-267
-15.5	5	0	0	1.98577e-123	2.02615e-256
-15	5	0	0	8.3354e-117	5.36709e-246
-14.5	5	0	0	2.12217e-110	8.62301e-236
-14	5	0	0	3.27711e-104	8.40296e-226
-13.5	5	0	0	3.06949e-98	4.96659e-216
-13	5	0	0	1.74385e-92	1.78048e-206
-12.5	5	0	0	6.00944e-87	3.8714e-197
-12	5	0	0	1.25619e-81	5.10566e-188
-11.5	5	0	0	1.59296e-76	4.08403e-179
-11	5	0	0	1.22554e-71	1.98143e-170
-10.5	5	0	0	5.72146e-67	5.8307e-162
-10	5	0	0	1.62132e-62	1.04068e-153
-9.5	5	0	0	2.79018e-58	1.12659e-145
-9	5	0	0	2.9184e-54	7.39716e-138
-8.5	5	0	0	1.85773e-50	2.9459e-130
-8	5	0	0	7.21252e-47	7.11581e-123
-7.5	5	0	0	1.71383e-43	1.04252e-115
-7	5	0	0	2.50635e-40	9.26393e-109
-6.5	5	0	0	2.27554e-37	4.99298e-102
-6	5	0	0	1.29961e-34	1.63221e-95
-5.5	5	0	0	4.75872e-32	3.23629e-89
-5	5	0	0	1.14628e-29	3.89197e-83
-4.5	5	0	0	1.87527e-27	2.83887e-77
-4	5	0	0	2.1592e-25	1.25595e-71
-3.5	5	0	0	1.81389e-23	3.37019e-66
-3	5	0	0	1.1494e-21	5.48514e-61
-2.5	5	0	0	5.65522e-20	5.4147e-56
-2	5	0	0	2.21357e-18	3.24201e-51
-1.5	5	0	0	7.03202e-17	1.17735e-46
-1	5	0	0	1.84281e-15	2.59329e-42
-0.5	5	0	0	4.03662e-14	3.46456e-38
0	5	4.33681e-19	0	7.46988e-13	2.80736e-34
0.5	5	6.15827e-17	0	1.17778e-11	1.37975e-30
1	5	4.15987e-15	0	1.59293e-10	4.11299e-27
1.5	5	1.77775e-13	0	1.8577e-09	7.43646e-24
2	5	5.3923e-12	0	1.87544e-08	8.15507e-21
2.5	5	1.23444e-10	0	1.64345e-07	5.42428e-18
3	5	2.21407e-09	0	1.25213e-06	2.18831e-15
3.5	5	3.18783e-08	0	8.29941e-06	5.35462e-13
4	5	3.74501e-07	0	4.78389e-05	7.94696e-11
4.5	5	3.62883e-06	0	0.000239461	7.15362e-09
5	5	2.92016e-05	0	0.00103832	3.90574e-07
5.5	5	0.000195866	0	0.00388589	1.29341e-05
6	5	0.00109606	0	0.0124903	0.000259787
6.5	5	0.00510952	0	0.0342615	0.00316486
7	5	0.0197674	0	0.079555	0.0233853
7.5	5	0.0630896	0	0.154794	0.104806
8	5	0.16484	0	0.249228	0.284891
8.5	5	0.34968	0	0.326919	0.469707
9	5	0.598872	1	0.34275	0.469707
9.5	5	0.831922	1	0.280597	0.284891
10	5	0.965396	1	0.17443	0.104806
10.5	5	1	1	0.0797098	0.0233853
11	5	1	1	0.0258394	0.00316486
11.5	5	1	1	0.0057317	0.000259787
12	5	1	1	0.000841782	1.29341e-05
12.5	5	1	1	7.96588e-05	3.90574e-07
13	5	1	1	4.75891e-06	7.15362e-09
13.5	5	1	1	1.76929e-07	7.94696e-11
14	5	1	1	4.05479e-09	5.35462e-13
14.5	5	1	1	5.69308e-11	2.18831e-15
15	5	1	1	4.8782e-13	5.42428e-18
15.5	5	1	1	2.54486e-15	8.15507e-21
16	5	1	1	8.07091e-18	7.43646e-24
16.5	5	1	1	1.55468e-20	4.11299e-27
17	5	1	1	1.81795e-23	1.37975e-30
17.5	5	1	1	1.29003e-26	2.80736e-34
18	5	1	1	5.55403e-30	3.46456e-38
18.5	5	1	1	1.45061e-33	2.59329e-42
19	5	1	1	2.29825e-37	1.17735e-46
19.5	5	1	1	2.20865e-41	3.24201e-51
20	5	1	1	1.28744e-45	5.4147e-56
20.5	5	1	1	4.55188e-50	5.48514e-61
21	5	1	1	9.76146e-55	3.37019e-66
21.5	5	1	1	1.26968e-59	1.25595e-71
22	5	1	1	1.00169e-64	2.83887e-77
22.5	5	1	1	4.79316e-70	3.89197e-83
23	5	1	1	1.39112e-75	3.23629e-89
23.5	5	1	1	2.44885e-81	1.63221e-95
24	5	1	1	2.61465e-87	4.99298e-102
24.5	5	1	1	1.69323e-93	9.26393e-109
25	5	1	1	6.65079e-100	1.04252e-115
25.5	5	1	1	1.58446e-106	7.11581e-123
26	5	1	1	2.28952e-113	2.9459e-130
26.5	5	1	1	2.00659e-120	7.39716e-138
27	5	1	1	1.06666e-127	1.12659e-145
27.5	5	1	1	3.43911e-135	1.04068e-153
28	5	1	1	6.72541e-143	5.8307e-162
28.5	5	1	1	7.97709e-151	1.98143e-170
29	5	1	1	5.73883e-159	4.08403e-179
29.5	5	1	1	2.50412e-167	5.10566e-188
30	5	1	1	6.62733e-176	3.8714e-197
30.5	5	1	1	1.06384e-184	1.78048e-206
31	5	1	1	1.03577e-193	4.96659e-216
31.5	5	1	1	6.11655e-203	8.40296e-226
32	5	1	1	2.1908e-212	8.62301e-236
32.5	5	1	1	4.75937e-222	5.36709e-246
33	5	1	1	6.27119e-232	2.02615e-256
33.5	5	1	1	5.01191e-242	4.63934e-267
34	5	1	1	2.42946e-252	6.44309e-278
34.5	5	1	1	7.1428e-263	5.42732e-289
